,Unnamed: 0,의원명,병명,백신명,가격,의원위치,위도,경도
1586,1586,의료법인 춘혜의료재단 명지춘혜재활병원,폐렴구균,프로디악스-23,"35,000",서울 영등포구,37.5007036,126.8971012
1587,1587,의료법인 춘혜의료재단 명지춘혜재활병원,폐렴구균,프리베나13주,"130,000",서울 영등포구,37.5007036,126.8971012
1588,1588,의료법인서광의료재단 성북중앙병원,대상포진,조스타박스주,"150,000",서울 성북구,37.5967276,127.0356232
1589,1589,의료법인서광의료재단 성북중앙병원,A형간염,하브릭스주 1ml,"90,000",서울 성북구,37.5967276,127.0356232
1590,1590,의료법인서광의료재단 성북중앙병원,인플루엔자,코박스플루4가PF주,"35,000",서울 성북구,37.5967276,127.0356232
1591,1591,의료법인서광의료재단 성북중앙병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"40,000",서울 성북구,37.5967276,127.0356232
1592,1592,의료법인서광의료재단 성북중앙병원,폐렴구균,프리베나13주,"150,000",서울 성북구,37.5967276,127.0356232
1593,1593,인정병원,대상포진,스카이조스터주,"150,000",서울 은평구,37.58650600000001,126.916336
1594,1594,인정병원,대상포진,조스타박스주,"170,000",서울 은평구,37.58650600000001,126.916336
1595,1595,인정병원,로타바이러스,로타텍액,"100,000",서울 은평구,37.58650600000001,126.916336
1596,1596,인정병원,로타바이러스,로타릭스프리필드,"150,000",서울 은평구,37.58650600000001,126.916336
1597,1597,인정병원,A형간염,하브릭스주 1ml,"80,000",서울 은평구,37.58650600000001,126.916336
1598,1598,인정병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 은평구,37.58650600000001,126.916336
1599,1599,인정병원,A형간염,하브릭스주 0.5ml,"50,000",서울 은평구,37.58650600000001,126.916336
1600,1600,인정병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 은평구,37.58650600000001,126.916336
1601,1601,인정병원,A형간염,하브릭스주 0.5ml,"50,000",서울 은평구,37.58650600000001,126.916336
1602,1602,인정병원,수두,바리-엘백신,"35,000",서울 은평구,37.58650600000001,126.916336
1603,1603,인정병원,수막구균,멘비오,"130,000",서울 은평구,37.58650600000001,126.916336
1604,1604,인정병원,수막구균,메낙트라주,"130,000",서울 은평구,37.58650600000001,126.916336
1605,1605,인정병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 은평구,37.58650600000001,126.916336
1606,1606,인정병원,사람유두종바이러스,서바릭스프리필드시린지,"150,000",서울 은평구,37.58650600000001,126.916336
1607,1607,인정병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 은평구,37.58650600000001,126.916336
1608,1608,인정병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 은평구,37.58650600000001,126.916336
1609,1609,인정병원,인플루엔자,코박스플루4가PF주,"35,000",서울 은평구,37.58650600000001,126.916336
1610,1610,인정병원,인플루엔자,코박스인플루4가PF주,"35,000",서울 은평구,37.58650600000001,126.916336
1611,1611,인정병원,인플루엔자,스카이셀플루4가프리필드시린지,"35,000",서울 은평구,37.58650600000001,126.916336
1612,1612,인정병원,인플루엔자,보령플루Ⅷ테트라백신주,"35,000",서울 은평구,37.58650600000001,126.916336
1613,1613,인정병원,인플루엔자,플루아릭스테트라프리필드시린지,"35,000",서울 은평구,37.58650600000001,126.916336
1614,1614,인정병원,인플루엔자,박씨그리프테트라주,"35,000",서울 은평구,37.58650600000001,126.916336
1615,1615,인정병원,인플루엔자,코박스플루4가PF주,"35,000",서울 은평구,37.58650600000001,126.916336
1616,1616,인정병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"30,000",서울 은평구,37.58650600000001,126.916336
1617,1617,인정병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"50,000",서울 은평구,37.58650600000001,126.916336
1618,1618,인정병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 은평구,37.58650600000001,126.916336
1619,1619,인정병원,폐렴구균,신플로릭스프리필드시린지,"120,000",서울 은평구,37.58650600000001,126.916336
1620,1620,인정병원,폐렴구균,프리베나13주,"130,000",서울 은평구,37.58650600000001,126.916336
1621,1621,재단법인대성병원,대상포진,스카이조스터주,"180,000",서울 서대문구,37.58897520000001,126.945786
1622,1622,재단법인대성병원,A형간염,아박심160U성인용주,"70,000",서울 서대문구,37.58897520000001,126.945786
1623,1623,재단법인대성병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"50,000",서울 서대문구,37.58897520000001,126.945786
1624,1624,재단법인대성병원,폐렴구균,프리베나13주,"130,000",서울 서대문구,37.58897520000001,126.945786
1625,1625,정동병원,대상포진,스카이조스터주,"150,000",서울 동작구,37.5048576,126.9495375
1626,1626,정동병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 동작구,37.5048576,126.9495375
1627,1627,정동병원,수막구균,메낙트라주,"150,000",서울 동작구,37.5048576,126.9495375
1628,1628,정동병원,사람유두종바이러스,가다실프리필드시린지,"170,000",서울 동작구,37.5048576,126.9495375
1629,1629,정동병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 동작구,37.5048576,126.9495375
1630,1630,정동병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"50,000",서울 동작구,37.5048576,126.9495375
1631,1631,정동병원,폐렴구균,프리베나13주,"150,000",서울 동작구,37.5048576,126.9495375
1632,1632,제니스병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 광진구,37.5464905,127.086517
1633,1633,제니스병원,폐렴구균,프리베나13주,"130,000",서울 광진구,37.5464905,127.086517
1634,1634,제이여성병원,대상포진,조스타박스주,"190,000",서울 서대문구,37.5884637,126.9449078
1635,1635,제이여성병원,로타바이러스,로타텍액,"100,000",서울 서대문구,37.5884637,126.9449078
1636,1636,제이여성병원,A형간염,아박심160U성인용주,"80,000",서울 서대문구,37.5884637,126.9449078
1637,1637,제이여성병원,A형간염,하브릭스주 1ml,"80,000",서울 서대문구,37.5884637,126.9449078
1638,1638,제이여성병원,A형간염,아박심80U소아용주,"50,000",서울 서대문구,37.5884637,126.9449078
1639,1639,제이여성병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 서대문구,37.5884637,126.9449078
1640,1640,제이여성병원,수두,수두박스주,"35,000",서울 서대문구,37.5884637,126.9449078
1641,1641,제이여성병원,수막구균,메낙트라주,"130,000",서울 서대문구,37.5884637,126.9449078
1642,1642,제이여성병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 서대문구,37.5884637,126.9449078
1643,1643,제이여성병원,인플루엔자,코박스인플루4가PF주,"35,000",서울 서대문구,37.5884637,126.9449078
1644,1644,제이여성병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 서대문구,37.5884637,126.9449078
1645,1645,제이여성병원,폐렴구균,프리베나13주,"130,000",서울 서대문구,37.5884637,126.9449078
1646,1646,제일정형외과병원,대상포진,조스타박스주,"190,000",서울 강남구,37.5228386,127.0562642
1647,1647,제일정형외과병원,대상포진,스카이조스터주,"150,000",서울 강남구,37.5228386,127.0562642
1648,1648,제일정형외과병원,A형간염,하브릭스주 1ml,"80,000",서울 강남구,37.5228386,127.0562642
1649,1649,제일정형외과병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 강남구,37.5228386,127.0562642
1650,1650,제일정형외과병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 강남구,37.5228386,127.0562642
1651,1651,제일정형외과병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"30,000",서울 강남구,37.5228386,127.0562642
1652,1652,제일정형외과병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 강남구,37.5228386,127.0562642
1653,1653,제일정형외과병원,폐렴구균,프리베나13주,"150,000",서울 강남구,37.5228386,127.0562642
1654,1654,조은마디병원,대상포진,스카이조스터주,"150,000",서울 강동구,37.53423710000001,127.1331985
1655,1655,조은마디병원,A형간염,하브릭스주 1ml,"80,000",서울 강동구,37.53423710000001,127.1331985
1656,1656,조은마디병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 강동구,37.53423710000001,127.1331985
1657,1657,조은마디병원,인플루엔자,스카이셀플루4가프리필드시린지,"30,000",서울 강동구,37.53423710000001,127.1331985
1658,1658,조은마디병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 강동구,37.53423710000001,127.1331985
1659,1659,조은마디병원,폐렴구균,프리베나13주,"120,000",서울 강동구,37.53423710000001,127.1331985
1660,1660,조인트힐병원,대상포진,조스타박스주,"170,000",서울 관악구,37.4737449,126.9175728
1661,1661,조인트힐병원,A형간염,아박심160U성인용주,"70,000",서울 관악구,37.4737449,126.9175728
1662,1662,조인트힐병원,인플루엔자,보령플루Ⅷ테트라백신주,"35,000",서울 관악구,37.4737449,126.9175728
1663,1663,조인트힐병원,인플루엔자,비알플루텍I테트라백신주,"35,000",서울 관악구,37.4737449,126.9175728
1664,1664,조인트힐병원,폐렴구균,프리베나13주,"130,000",서울 관악구,37.4737449,126.9175728
1665,1665,참바로병원,대상포진,조스타박스주,"200,000",서울 중구,37.5658043,127.0165817
1666,1666,참바로병원,폐렴구균,프리베나13주,"150,000",서울 중구,37.5658043,127.0165817
1667,1667,참튼튼병원,대상포진,스카이조스터주,"130,000",서울 동대문구,37.5726644,127.0693856
1668,1668,참튼튼병원,인플루엔자,스카이셀플루4가프리필드시린지,"30,000",서울 동대문구,37.5726644,127.0693856
1669,1669,참튼튼병원,대상포진,스카이조스터주,"150,000",서울 노원구,37.654381,127.063666
1670,1670,참튼튼병원,A형간염,아박심160U성인용주,"80,000",서울 노원구,37.654381,127.063666
1671,1671,참튼튼병원,인플루엔자,박씨그리프테트라주,"40,000",서울 노원구,37.654381,127.063666
1672,1672,참튼튼병원,대상포진,스카이조스터주,"190,000",서울 구로구,37.4820883,126.9003827
1673,1673,참튼튼병원,A형간염,박타프리필드 시린지 1ml,"70,000",서울 구로구,37.4820883,126.9003827
1674,1674,참튼튼병원,사람유두종바이러스,가다실프리필드시린지,"150,000",서울 구로구,37.4820883,126.9003827
1675,1675,참튼튼병원,사람유두종바이러스,가다실9프리필드시린지,"180,000",서울 구로구,37.4820883,126.9003827
1676,1676,참튼튼병원,인플루엔자,박씨그리프테트라주,"40,000",서울 구로구,37.4820883,126.9003827
1677,1677,참튼튼병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 구로구,37.4820883,126.9003827
1678,1678,참튼튼병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 구로구,37.4820883,126.9003827
1679,1679,참튼튼병원,인플루엔자,테라텍트프리필드시린지주,"35,000",서울 구로구,37.4820883,126.9003827
1680,1680,참튼튼병원,폐렴구균,프리베나13주,"130,000",서울 구로구,37.4820883,126.9003827
1681,1681,참포도나무병원,대상포진,조스타박스주,"170,000",서울 서초구,37.4799583,127.0386925
1682,1682,참포도나무병원,A형간염,아박심160U성인용주,"80,000",서울 서초구,37.4799583,127.0386925
1683,1683,참포도나무병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 서초구,37.4799583,127.0386925
1684,1684,참포도나무병원,폐렴구균,프리베나13주,"150,000",서울 서초구,37.4799583,127.0386925
1685,1685,참푸른병원,대상포진,조스타박스주,"170,000",서울 서초구,37.4929886,126.9899254
1686,1686,참푸른병원,A형간염,하브릭스주 1ml,"80,000",서울 서초구,37.4929886,126.9899254
1687,1687,참푸른병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 서초구,37.4929886,126.9899254
1688,1688,참푸른병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 서초구,37.4929886,126.9899254
1689,1689,참푸른병원,폐렴구균,프리베나13주,"130,000",서울 서초구,37.4929886,126.9899254
1690,1690,척편한병원,인플루엔자,코박스인플루4가PF주,"35,000",서울 관악구,37.4826995,126.9300977
1691,1691,척편한병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"40,000",서울 관악구,37.4826995,126.9300977
1692,1692,척편한병원,"Td(파상풍, 디프테리아)",디티부스터에스에스아이주,"40,000",서울 관악구,37.4826995,126.9300977
1693,1693,청담병원,대상포진,조스타박스주,"180,000",서울 강남구,37.5207093,127.0456251
1694,1694,청담병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 강남구,37.5207093,127.0456251
1695,1695,청병원,대상포진,조스타박스주,"170,000",서울 강동구,37.530295,127.120963
1696,1696,청병원,A형간염,박타프리필드 시린지 1ml,"70,000",서울 강동구,37.530295,127.120963
1697,1697,청병원,A형간염,하브릭스주 1ml,"70,000",서울 강동구,37.530295,127.120963
1698,1698,청화병원,대상포진,조스타박스주,"190,000",서울 동작구,37.5071004,126.9402111
1699,1699,청화병원,로타바이러스,로타텍액,"100,000",서울 동작구,37.5071004,126.9402111
1700,1700,청화병원,A형간염,하브릭스주 0.5ml,"50,000",서울 동작구,37.5071004,126.9402111
1701,1701,청화병원,A형간염,박타주 0.5ml,"50,000",서울 동작구,37.5071004,126.9402111
1702,1702,청화병원,수두,바리-엘백신,"35,000",서울 동작구,37.5071004,126.9402111
1703,1703,청화병원,수막구균,멘비오,"150,000",서울 동작구,37.5071004,126.9402111
1704,1704,청화병원,사람유두종바이러스,가다실프리필드시린지,"160,000",서울 동작구,37.5071004,126.9402111
1705,1705,청화병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 동작구,37.5071004,126.9402111
1706,1706,청화병원,사람유두종바이러스,서바릭스프리필드시린지,"140,000",서울 동작구,37.5071004,126.9402111
1707,1707,청화병원,인플루엔자,코박스플루4가PF주,"35,000",서울 동작구,37.5071004,126.9402111
1708,1708,청화병원,"Td(파상풍, 디프테리아)",티디퓨어주,"30,000",서울 동작구,37.5071004,126.9402111
1709,1709,청화병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 동작구,37.5071004,126.9402111
1710,1710,청화병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"50,000",서울 동작구,37.5071004,126.9402111
1711,1711,청화병원,폐렴구균,프리베나13주,"150,000",서울 동작구,37.5071004,126.9402111
1712,1712,최원호병원,대상포진,스카이조스터주,"120,000",서울 은평구,37.6048371,126.9238902
1713,1713,최원호병원,대상포진,조스타박스주,"150,000",서울 은평구,37.6048371,126.9238902
1714,1714,최원호병원,A형간염,하브릭스주 1ml,"70,000",서울 은평구,37.6048371,126.9238902
1715,1715,케이에스병원,대상포진,조스타박스주,"180,000",서울 강남구,37.5092784,127.0439293
1716,1716,케이에스병원,A형간염,박타프리필드 시린지 1ml,"85,000",서울 강남구,37.5092784,127.0439293
1717,1717,케이에스병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 강남구,37.5092784,127.0439293
1718,1718,케이에스병원,"Td(파상풍, 디프테리아)",티디퓨어주,"40,000",서울 강남구,37.5092784,127.0439293
1719,1719,케이에스병원,폐렴구균,프로디악스-23,"60,000",서울 강남구,37.5092784,127.0439293
1720,1720,케이에스병원,폐렴구균,프리베나13주,"120,000",서울 강남구,37.5092784,127.0439293
1721,1721,코리아병원,대상포진,스카이조스터주,"180,000",서울 동대문구,37.5731698,127.0714858
1722,1722,코리아병원,A형간염,하브릭스주 1ml,"100,000",서울 동대문구,37.5731698,127.0714858
1723,1723,코리아병원,폐렴구균,프리베나13주,"150,000",서울 동대문구,37.5731698,127.0714858
1724,1724,태릉마이크로병원,대상포진,스카이조스터주,"150,000",서울 노원구,37.6181413,127.0748475
1725,1725,태릉마이크로병원,A형간염,아박심160U성인용주,"100,000",서울 노원구,37.6181413,127.0748475
1726,1726,태릉마이크로병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 노원구,37.6181413,127.0748475
1727,1727,태릉마이크로병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 노원구,37.6181413,127.0748475
1728,1728,태릉마이크로병원,폐렴구균,프리베나13주,"120,000",서울 노원구,37.6181413,127.0748475
1729,1729,튼튼병원,대상포진,조스타박스주,"190,000",서울 강남구,37.521397,127.0557126
1730,1730,튼튼병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 강남구,37.521397,127.0557126
1731,1731,튼튼병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 강남구,37.521397,127.0557126
1732,1732,튼튼병원,인플루엔자,보령플루Ⅷ테트라백신주,"40,000",서울 강남구,37.521397,127.0557126
1733,1733,튼튼병원,인플루엔자,코박스인플루4가PF주,"40,000",서울 강남구,37.521397,127.0557126
1734,1734,튼튼병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"40,000",서울 강남구,37.521397,127.0557126
1735,1735,튼튼병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 강남구,37.521397,127.0557126
1736,1736,튼튼병원,장티푸스,지로티프-주,"20,000",서울 강남구,37.521397,127.0557126
1737,1737,튼튼병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"30,000",서울 강남구,37.521397,127.0557126
1738,1738,튼튼병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"40,000",서울 강남구,37.521397,127.0557126
1739,1739,튼튼병원,폐렴구균,프로디악스-23,"65,000",서울 강남구,37.521397,127.0557126
1740,1740,튼튼병원,폐렴구균,프리베나13주,"130,000",서울 강남구,37.521397,127.0557126
1741,1741,파로스병원,대상포진,스카이조스터주,"130,000",서울 노원구,37.6536221,127.0679029
1742,1742,파로스병원,인플루엔자,스카이셀플루4가프리필드시린지,"35,000",서울 노원구,37.6536221,127.0679029
1743,1743,파로스병원,폐렴구균,프리베나13주,"100,000",서울 노원구,37.6536221,127.0679029
1744,1744,팔팔병원,대상포진,조스타박스주,"180,000",서울 중랑구,37.5908852,127.0796598
1745,1745,팔팔병원,A형간염,박타프리필드 시린지 1ml,"70,000",서울 중랑구,37.5908852,127.0796598
1746,1746,팔팔병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 중랑구,37.5908852,127.0796598
1747,1747,팔팔병원,폐렴구균,프리베나13주,"150,000",서울 중랑구,37.5908852,127.0796598
1748,1748,포미즈여성병원,대상포진,스카이조스터주,"150,000",서울 양천구,37.5467303,126.8723141
1749,1749,포미즈여성병원,대상포진,조스타박스주,"170,000",서울 양천구,37.5467303,126.8723141
1750,1750,포미즈여성병원,로타바이러스,로타텍액,"100,000",서울 양천구,37.5467303,126.8723141
1751,1751,포미즈여성병원,로타바이러스,로타릭스프리필드,"150,000",서울 양천구,37.5467303,126.8723141
1752,1752,포미즈여성병원,A형간염,아박심160U성인용주,"80,000",서울 양천구,37.5467303,126.8723141
1753,1753,포미즈여성병원,A형간염,하브릭스주 1ml,"80,000",서울 양천구,37.5467303,126.8723141
1754,1754,포미즈여성병원,수두,수두박스주,"35,000",서울 양천구,37.5467303,126.8723141
1755,1755,포미즈여성병원,수막구균,멘비오,"150,000",서울 양천구,37.5467303,126.8723141
1756,1756,포미즈여성병원,수막구균,메낙트라주,"150,000",서울 양천구,37.5467303,126.8723141
1757,1757,포미즈여성병원,사람유두종바이러스,서바릭스프리필드시린지,"150,000",서울 양천구,37.5467303,126.8723141
1758,1758,포미즈여성병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 양천구,37.5467303,126.8723141
1759,1759,포미즈여성병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 양천구,37.5467303,126.8723141
1760,1760,포미즈여성병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"30,000",서울 양천구,37.5467303,126.8723141
1761,1761,포미즈여성병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 양천구,37.5467303,126.8723141
1762,1762,포미즈여성병원,폐렴구균,신플로릭스프리필드시린지,"130,000",서울 양천구,37.5467303,126.8723141
1763,1763,포미즈여성병원,폐렴구균,프리베나13주,"150,000",서울 양천구,37.5467303,126.8723141
1764,1764,하나이비인후과병원,대상포진,조스타박스주,"110,000",서울 강남구,37.497824,127.042972
1765,1765,하나이비인후과병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 강남구,37.497824,127.042972
1766,1766,하나이비인후과병원,인플루엔자,백시플루4가주사액프리필드시린지,"40,000",서울 강남구,37.497824,127.042972
1767,1767,하나이비인후과병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 강남구,37.497824,127.042972
1768,1768,하나이비인후과병원,인플루엔자,테라텍트프리필드시린지주,"40,000",서울 강남구,37.497824,127.042972
1769,1769,하나이비인후과병원,폐렴구균,프리베나13주,"150,000",서울 강남구,37.497824,127.042972
1770,1770,하늘병원,대상포진,조스타박스주,"140,000",서울 동대문구,37.565205,127.055535
1771,1771,하늘병원,A형간염,아박심160U성인용주,"70,000",서울 동대문구,37.565205,127.055535
1772,1772,하늘병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"40,000",서울 동대문구,37.565205,127.055535
1773,1773,학교법인대진교육재단 제인병원,대상포진,조스타박스주,"160,000",서울 성동구,37.54939,127.057019
1774,1774,학교법인대진교육재단 제인병원,A형간염,아박심160U성인용주,"80,000",서울 성동구,37.54939,127.057019
1775,1775,학교법인대진교육재단 제인병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 성동구,37.54939,127.057019
1776,1776,한강수병원,대상포진,조스타박스주,"180,000",서울 영등포구,37.5223465,126.890717
1777,1777,한강수병원,대상포진,스카이조스터주,"150,000",서울 영등포구,37.5223465,126.890717
1778,1778,한강수병원,로타바이러스,로타텍액,"100,000",서울 영등포구,37.5223465,126.890717
1779,1779,한강수병원,A형간염,하브릭스주 0.5ml,"50,000",서울 영등포구,37.5223465,126.890717
1780,1780,한강수병원,A형간염,하브릭스주 1ml,"80,000",서울 영등포구,37.5223465,126.890717
1781,1781,한강수병원,A형간염,아박심160U성인용주,"80,000",서울 영등포구,37.5223465,126.890717
1782,1782,한강수병원,사람유두종바이러스,가다실프리필드시린지,"150,000",서울 영등포구,37.5223465,126.890717
1783,1783,한강수병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 영등포구,37.5223465,126.890717
1784,1784,한솔병원,대상포진,조스타박스주,"180,000",서울 송파구,37.5060244,127.1060427
1785,1785,한솔병원,A형간염,하브릭스주 1ml,"80,000",서울 송파구,37.5060244,127.1060427
1786,1786,한솔병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"40,000",서울 송파구,37.5060244,127.1060427
1787,1787,한솔병원,폐렴구균,프리베나13주,"130,000",서울 송파구,37.5060244,127.1060427
1788,1788,햇빛병원,대상포진,스카이조스터주,"150,000",서울 강북구,37.615714,127.0302211
1789,1789,햇빛병원,대상포진,조스타박스주,"180,000",서울 강북구,37.615714,127.0302211
1790,1790,햇빛병원,로타바이러스,로타릭스프리필드,"120,000",서울 강북구,37.615714,127.0302211
1791,1791,햇빛병원,A형간염,아박심160U성인용주,"80,000",서울 강북구,37.615714,127.0302211
1792,1792,햇빛병원,A형간염,박타프리필드 시린지 0.5ml,"50,000",서울 강북구,37.615714,127.0302211
1793,1793,햇빛병원,A형간염,아박심80U소아용주,"50,000",서울 강북구,37.615714,127.0302211
1794,1794,햇빛병원,A형간염,하브릭스주 1ml,"80,000",서울 강북구,37.615714,127.0302211
1795,1795,햇빛병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 강북구,37.615714,127.0302211
1796,1796,햇빛병원,A형간염,하브릭스주 0.5ml,"50,000",서울 강북구,37.615714,127.0302211
1797,1797,햇빛병원,수두,수두박스주,"35,000",서울 강북구,37.615714,127.0302211
1798,1798,햇빛병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 강북구,37.615714,127.0302211
1799,1799,햇빛병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"40,000",서울 강북구,37.615714,127.0302211
1800,1800,햇빛병원,폐렴구균,신플로릭스프리필드시린지,"100,000",서울 강북구,37.615714,127.0302211
1801,1801,햇빛병원,폐렴구균,프리베나13주,"150,000",서울 강북구,37.615714,127.0302211
1802,1802,허리나은병원,대상포진,조스타박스주,"190,000",서울 강동구,37.5379057,127.1243451
1803,1803,허리나은병원,A형간염,아박심160U성인용주,"80,000",서울 강동구,37.5379057,127.1243451
1804,1804,허리나은병원,사람유두종바이러스,가다실9프리필드시린지,"220,000",서울 강동구,37.5379057,127.1243451
1805,1805,허리나은병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 강동구,37.5379057,127.1243451
1806,1806,허리나은병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 강동구,37.5379057,127.1243451
1807,1807,허리나은병원,"Td(파상풍, 디프테리아)",티디퓨어주,"30,000",서울 강동구,37.5379057,127.1243451
1808,1808,허리나은병원,폐렴구균,프리베나13주,"150,000",서울 강동구,37.5379057,127.1243451
1809,1809,호산여성병원,대상포진,조스타박스주,"190,000",서울 강남구,37.5283983,127.0332539
1810,1810,호산여성병원,A형간염,아박심160U성인용주,"80,000",서울 강남구,37.5283983,127.0332539
1811,1811,호산여성병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 강남구,37.5283983,127.0332539
1812,1812,호산여성병원,A형간염,하브릭스주 1ml,"80,000",서울 강남구,37.5283983,127.0332539
1813,1813,호산여성병원,사람유두종바이러스,가다실프리필드시린지,"160,000",서울 강남구,37.5283983,127.0332539
1814,1814,호산여성병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 강남구,37.5283983,127.0332539
1815,1815,호산여성병원,사람유두종바이러스,서바릭스프리필드시린지,"140,000",서울 강남구,37.5283983,127.0332539
1816,1816,호산여성병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 강남구,37.5283983,127.0332539
1817,1817,호산여성병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 강남구,37.5283983,127.0332539
1818,1818,강남센트럴요양병원,대상포진,조스타박스주,"170,000",서울 송파구,37.492999,127.1246039
1819,1819,강동성모요양병원,대상포진,조스타박스주,"190,000",서울 강동구,37.5434533,127.1271805
1820,1820,강동성모요양병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 강동구,37.5434533,127.1271805
1821,1821,강동성모요양병원,인플루엔자,플루아릭스테트라프리필드시린지,"35,000",서울 강동구,37.5434533,127.1271805
1822,1822,강북연세요양병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"25,000",서울 서대문구,37.5660617,126.9276689
1823,1823,금천수요양병원,대상포진,조스타박스주,"170,000",서울 금천구,37.4799231,126.9065888
1824,1824,금천수요양병원,폐렴구균,프리베나13주,"120,000",서울 금천구,37.4799231,126.9065888
1825,1825,꿈의숲요양병원,대상포진,조스타박스주,"150,000",서울 강북구,37.6205161,127.0449187
1826,1826,꿈의숲요양병원,폐렴구균,프리베나13주,"120,000",서울 강북구,37.6205161,127.0449187
1827,1827,노블케어요양병원,대상포진,조스타박스주,"190,000",서울 강남구,37.5269211,127.0339812
1828,1828,노블케어요양병원,폐렴구균,프리베나13주,"130,000",서울 강남구,37.5269211,127.0339812
1829,1829,노원솔요양병원,대상포진,조스타박스주,"150,000",서울 노원구,37.6591351,127.075649
1830,1830,노원솔요양병원,인플루엔자,백시플루4가주사액프리필드시린지,"35,000",서울 노원구,37.6591351,127.075649
1831,1831,노원솔요양병원,폐렴구균,프리베나13주,"120,000",서울 노원구,37.6591351,127.075649
1832,1832,대림요양병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 영등포구,37.5025922,126.899802
